trip_id,route_id,physical_mode_id,dataset_id,service_id,trip_headsign,trip_short_name,block_id,company_id,trip_property_id,geometry_id,journey_pattern_id
113489916-1_217361,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113573935-1_28125,800:C:Bus,Bus,default_dataset,1000,GARE DE PONT DE RUNGIS,,,741,1,,
113400102-1_193618,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113242453-1_213189,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113497115-1_174677,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113555325-1_31725,800:C,Train,default_dataset,1000,ELBA,,,741,1,,
113259807-1_210806,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113556412-1_20844,810:A,Train,default_dataset,1000,NATO,,,741,1,,
113754361-1_198805,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113555186-1_19418,810:B,Train,default_dataset,1000,EVOL,,,741,1,,
113259818-1_210817,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113554552-1_31872,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113561001-1_17015,810:B,Train,default_dataset,1000,USER,,,741,1,,
113391631-1_177219,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113753362-1_198259,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113489964-1_217409,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113756428-1_216154,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113575523-1_25376,800:D,Train,default_dataset,1000,ROSA,,,741,1,,
113503118-1_200880,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113441578-1_183226,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113482514-1_194222,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113556452-1_20870,810:A,Train,default_dataset,1000,NATO,,,741,1,,
113490920-1_218500,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113496700-1_174450,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113758902-1_205876,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113557235-1_20570,810:A,Train,default_dataset,1000,UZOU,,,741,1,,
113482383-1_178407,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113753370-1_198267,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113573339-1_12921,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113708293-1_213744,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113481892-1_178240,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113400527-1_193650,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113242941-1_208454,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113564614-1_24926,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113481278-1_177980,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113484117-1_195996,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113718177-1_205062,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113757510-1_204334,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113708153-1_213696,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113259474-1_210205,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113482130-1_178316,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113491118-1_218698,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113490036-1_217481,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113489913-1_217358,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113492124-1_192348,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113243995-1_209340,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113490886-1_218466,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113494102-1_182844,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113495692-1_173186,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113433803-1_191607,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113494751-1_183996,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113498050-1_175510,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113391650-1_175869,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113557340-1_18850,810:B,Train,default_dataset,1000,SOUS,,,741,1,,
113557872-1_19228,810:B,Train,default_dataset,1000,ILUS,,,741,1,,
113758232-1_204685,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113567152-1_12862,800:E,Train,default_dataset,1000,TOPA,,,741,1,,
113569147-1_13149,800:E,Train,default_dataset,1000,TUVA,,,741,1,,
113243484-1_208762,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113242072-1_212975,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113495519-1_173013,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113259442-1_210173,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113493006-1_193515,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113554515-1_32025,800:C,Train,default_dataset,1000,CIME,,,741,1,,
113252981-1_203026,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113244487-1_209583,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113562247-1_26882,800:D,Train,default_dataset,1000,RUPO,,,741,1,,
113502083-1_199889,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113252949-1_202994,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113198659-1_202323,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113501952-1_199758,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113491013-1_218593,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113755543-1_214734,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113566812-1_22692,800:D,Train,default_dataset,1000,DOPE,,,741,1,,
113589997-1_22431,810:A:Bus,Bus,default_dataset,1000,GARE DE CERGY LE HAUT,,,741,1,,
113392227-1_177363,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113493029-1_193538,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113252188-1_202073,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113573072-1_12975,800:E,Train,default_dataset,1000,COHI,,,741,1,,
113555931-1_17176,810:B,Train,default_dataset,1000,KUNE,,,741,1,,
113243871-1_209216,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113253027-1_203072,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113481030-1_177732,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113490900-1_218480,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113434156-1_192842,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113503844-1_206695,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113480360-1_176878,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113756446-1_216172,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113501791-1_199597,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113503151-1_200913,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113474667-1_207225,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113753863-1_198677,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113434157-1_191713,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113426255-1_217712,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113474682-1_206492,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113559164-1_25564,800:D,Train,default_dataset,1000,FACA,,,741,1,,
113446242-1_173450,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113400711-1_193725,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113759732-1_206328,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113497291-1_174853,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113558060-1_21653,810:A,Train,default_dataset,1000,ZJIR,,,741,1,,
113489974-1_217419,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113496233-1_173875,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113556848-1_22352,810:A,Train,default_dataset,1000,QIKI,,,741,1,,
113752641-1_197357,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113400548-1_195004,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113498252-1_175712,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113759023-1_205997,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113708221-1_213724,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113243941-1_209286,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113491054-1_218634,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113554539-1_31860,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113497629-1_175288,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113481440-1_178140,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113496978-1_174540,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113757455-1_204279,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113198789-1_202374,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113564595-1_24907,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113252987-1_203032,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113573252-1_13314,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113495507-1_173001,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113480514-1_176943,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113563050-1_23033,800:D,Train,default_dataset,1000,VUPA,,,741,1,,
113596939-1_13323,800:E,Train,default_dataset,1000,HONY,,,741,1,,
113503347-1_201109,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113503046-1_200808,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113241190-1_211914,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113495228-1_184136,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113481283-1_177985,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113501807-1_199613,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113474520-1_206434,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113502114-1_199920,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113450301-1_174976,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113755547-1_214738,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113494151-1_182893,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113482131-1_178317,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113753582-1_198473,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113495273-1_184181,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113556404-1_20839,810:A,Train,default_dataset,1000,NATO,,,741,1,,
113491126-1_218706,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113560208-1_22092,810:A,Train,default_dataset,1000,OKLA,,,741,1,,
113259370-1_210101,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113497015-1_174577,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113566212-1_24960,800:D,Train,default_dataset,1000,ZOVO,,,741,1,,
113493010-1_193519,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113242210-1_213085,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113561465-1_18564,810:B,Train,default_dataset,1000,IALE,,,741,1,,
113242407-1_213143,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113498145-1_175605,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113241564-1_212140,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113441715-1_183276,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113758927-1_205901,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113555577-1_22649,800:D,Train,default_dataset,1000,SOPA,,,741,1,,
113502985-1_200747,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113752508-1_197302,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113567312-1_13470,800:E,Train,default_dataset,1000,POTA,,,741,1,,
113497093-1_174655,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113556232-1_22811,800:D,Train,default_dataset,1000,LOPE,,,741,1,,
113708042-1_215257,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113490085-1_217530,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113482297-1_178340,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113576466-1_24971,800:D:Bus,Bus,default_dataset,1000,GARE DE CREIL,,,741,1,,
113392228-1_175989,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113759626-1_206222,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113243392-1_208670,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113441531-1_181965,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113259515-1_210246,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113753064-1_197437,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113491139-1_218719,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113596960-1_13344,800:E,Train,default_dataset,1000,HONY,,,741,1,,
113758217-1_204670,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113483062-1_194642,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113569823-1_13918,800:E,Train,default_dataset,1000,HOVE,,,741,1,,
113567300-1_13458,800:E,Train,default_dataset,1000,POTA,,,741,1,,
113755535-1_214726,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113400584-1_195019,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113707575-1_213546,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113484072-1_195951,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113242446-1_213182,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113573163-1_13040,800:E,Train,default_dataset,1000,COHI,,,741,1,,
113495201-1_184109,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113400613-1_193684,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113560222-1_22106,810:A,Train,default_dataset,1000,OKLA,,,741,1,,
113259483-1_210214,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113555420-1_17363,810:B,Train,default_dataset,1000,PAPO,,,741,1,,
113441604-1_183238,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113497265-1_174827,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113446265-1_172748,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113503888-1_206739,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113446235-1_172733,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113480772-1_176995,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113503356-1_201118,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113752624-1_197340,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113241508-1_212084,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113555645-1_23087,800:D,Train,default_dataset,1000,ROPE,,,741,1,,
113391651-1_177226,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113498193-1_175653,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113490871-1_218451,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113759687-1_206283,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113392159-1_177333,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113501931-1_199737,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113484054-1_195934,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113555044-1_19381,810:B,Train,default_dataset,1000,EPAU,,,741,1,,
113555278-1_31697,800:C,Train,default_dataset,1000,ELBA,,,741,1,,
113483019-1_194599,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113758204-1_204657,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113578182-1_22733,800:D:Bus,Bus,default_dataset,1000,GARE DE COUDRAY MONTCEAUX,,,741,1,,
113756458-1_216184,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113708091-1_213670,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113556810-1_22331,810:A,Train,default_dataset,1000,QIKI,,,741,1,,
113759672-1_206268,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113560935-1_24180,800:D,Train,default_dataset,1000,ZACO,,,741,1,,
113557760-1_19146,810:B,Train,default_dataset,1000,ILUS,,,741,1,,
113259463-1_210194,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113755598-1_214789,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113556703-1_22275,810:A,Train,default_dataset,1000,QIWI,,,741,1,,
113492950-1_193459,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113467348-1_200091,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113554397-1_30382,800:C,Train,default_dataset,1000,MONA,,,741,1,,
113241504-1_212080,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113559613-1_21866,810:A,Train,default_dataset,1000,NOTE,,,741,1,,
113556182-1_25880,800:D,Train,default_dataset,1000,ROPE,,,741,1,,
113483056-1_194636,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113752126-1_196930,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113564600-1_24912,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113241428-1_212004,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113426225-1_217700,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113753121-1_197494,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113244505-1_209601,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113259523-1_210254,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113569754-1_13876,800:E,Train,default_dataset,1000,HOVE,,,741,1,,
113434173-1_191721,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113493695-1_182737,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113697998-1_197764,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
